,timestamp,cpu_utilization_24ae8d,cpu_utilization_53ea38,cpu_utilization_5f5533,cpu_utilization_77c1ca,cpu_utilization_825cc2,cpu_utilization_ac20cd,cpu_utilization_c6585a,cpu_utilization_fe7f93,disk_write_bytes_1ef3de,disk_write_bytes_c0d644,ec2_network_in_257a54,ec2_network_in_5abac7,elb_request_count_8c0756,grok_asg_anomaly,iio_us-east-1_i-a2eb1cd9_NetworkIn,rds_cpu_utilization_cc0c53,rds_cpu_utilization_e47b3b,anomaly_pred,anomaly
6634,2014-02-23 15:17:00,0.0,0.0,38.56800000000001,0.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
2602,2014-02-23 15:20:00,0.132,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.058,0.0,0,1
6635,2014-02-23 15:22:00,0.0,0.0,49.052,0.0,0.0,0.0,0.0,2.234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2603,2014-02-23 15:25:00,0.134,1.794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.654,0.0,0,0
6636,2014-02-23 15:27:00,0.0,0.0,40.916,0.0,0.0,0.0,0.0,1.984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2604,2014-02-23 15:30:00,0.068,1.806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.226,0.0,0,1
6637,2014-02-23 15:32:00,0.0,0.0,42.562,0.0,0.0,0.0,0.0,2.244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2605,2014-02-23 15:35:00,0.134,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.624,0.0,0,1
6638,2014-02-23 15:37:00,0.0,0.0,44.154,0.0,0.0,0.0,0.0,1.962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
2606,2014-02-23 15:40:00,0.132,1.936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.022,0.0,0,1
6639,2014-02-23 15:42:00,0.0,0.0,38.564,0.0,0.0,0.0,0.0,2.234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2607,2014-02-23 15:45:00,0.068,1.834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8660000000000005,0.0,0,1
6640,2014-02-23 15:47:00,0.0,0.0,49.056,0.0,0.0,0.0,0.0,1.934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
2608,2014-02-23 15:50:00,0.134,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.814,0.0,0,0
6641,2014-02-23 15:52:00,0.0,0.0,41.374,0.0,0.0,0.0,0.0,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2609,2014-02-23 15:55:00,0.134,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.62,0.0,0,1
6642,2014-02-23 15:57:00,0.0,0.0,44.758,0.0,0.0,0.0,0.0,2.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2610,2014-02-23 16:00:00,0.134,1.834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2479999999999976,0.0,0,0
6643,2014-02-23 16:02:00,0.0,0.0,43.802,0.0,0.0,0.0,0.0,2.306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
2611,2014-02-23 16:05:00,0.134,1.826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.816,0.0,0,0
6644,2014-02-23 16:07:00,0.0,0.0,41.08,0.0,0.0,0.0,0.0,2.0340000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
2612,2014-02-23 16:10:00,0.134,1.972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3020000000000005,0.0,0,0
6645,2014-02-23 16:12:00,0.0,0.0,46.452,0.0,0.0,0.0,0.0,2.212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2613,2014-02-23 16:15:00,0.066,1.794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.834,0.0,0,1
6646,2014-02-23 16:17:00,0.0,0.0,42.764,0.0,0.0,0.0,0.0,3.2880000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2614,2014-02-23 16:20:00,0.134,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0420000000000025,0.0,0,0
6647,2014-02-23 16:22:00,0.0,0.0,43.842,0.0,0.0,0.0,0.0,2.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
2615,2014-02-23 16:25:00,0.134,1.704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.664,0.0,0,1
6648,2014-02-23 16:27:00,0.0,0.0,43.474,0.0,0.0,0.0,0.0,1.928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
2616,2014-02-23 16:30:00,0.066,1.866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.056,0.0,0,0
6649,2014-02-23 16:32:00,0.0,0.0,39.742,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2617,2014-02-23 16:35:00,0.134,1.766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.626,0.0,0,1
6650,2014-02-23 16:37:00,0.0,0.0,48.61,0.0,0.0,0.0,0.0,1.946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
2618,2014-02-23 16:40:00,0.134,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.824,0.0,0,0
6651,2014-02-23 16:42:00,0.0,0.0,42.822,0.0,0.0,0.0,0.0,2.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
2619,2014-02-23 16:45:00,0.134,1.766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.024,0.0,0,0
6652,2014-02-23 16:47:00,0.0,0.0,43.372,0.0,0.0,0.0,0.0,1.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
2620,2014-02-23 16:50:00,0.068,1.958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.062,0.0,0,0
6653,2014-02-23 16:52:00,0.0,0.0,45.07,0.0,0.0,0.0,0.0,2.3080000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
2621,2014-02-23 16:55:00,0.132,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.07,0.0,0,0
6654,2014-02-23 16:57:00,0.0,0.0,45.892,0.0,0.0,0.0,0.0,1.966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
2622,2014-02-23 17:00:00,0.134,1.998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.252000000000002,0.0,0,1
6655,2014-02-23 17:02:00,0.0,0.0,43.544,0.0,0.0,0.0,0.0,2.146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2623,2014-02-23 17:05:00,0.134,1.864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.44,0.0,0,1
6656,2014-02-23 17:07:00,0.0,0.0,45.962,0.0,0.0,0.0,0.0,1.914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2624,2014-02-23 17:10:00,0.068,2.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6160000000000005,0.0,0,0
6657,2014-02-23 17:12:00,0.0,0.0,40.306,0.0,0.0,0.0,0.0,3.486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
2625,2014-02-23 17:15:00,0.134,1.836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.053999999999999,0.0,0,0
6658,2014-02-23 17:17:00,0.0,0.0,45.234,0.0,0.0,0.0,0.0,1.878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
2626,2014-02-23 17:20:00,0.132,1.828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.102,0.0,0,1
6659,2014-02-23 17:22:00,0.0,0.0,42.714,0.0,0.0,0.0,0.0,2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2627,2014-02-23 17:25:00,0.066,1.734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.046,0.0,0,0
6660,2014-02-23 17:27:00,0.0,0.0,43.258,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2628,2014-02-23 17:30:00,0.134,1.828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.044,0.0,0,1
6661,2014-02-23 17:32:00,0.0,0.0,42.206,0.0,0.0,0.0,0.0,2.166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2629,2014-02-23 17:35:00,0.134,1.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.834,0.0,0,1
6662,2014-02-23 17:37:00,0.0,0.0,41.104,0.0,0.0,0.0,0.0,1.912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
2630,2014-02-23 17:40:00,0.066,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.23,0.0,0,1
6663,2014-02-23 17:42:00,0.0,0.0,44.93,0.0,0.0,0.0,0.0,2.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
2631,2014-02-23 17:45:00,0.134,1.734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.827999999999999,0.0,0,0
6664,2014-02-23 17:47:00,0.0,0.0,38.76,0.0,0.0,0.0,0.0,1.862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2632,2014-02-23 17:50:00,0.134,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.252000000000002,0.0,0,1
6665,2014-02-23 17:52:00,0.0,0.0,48.45399999999999,0.0,0.0,0.0,0.0,2.3080000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2633,2014-02-23 17:55:00,0.134,1.766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0420000000000025,0.0,0,1
6666,2014-02-23 17:57:00,0.0,0.0,41.878,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2634,2014-02-23 18:00:00,0.134,1.794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2360000000000015,0.0,0,1
6667,2014-02-23 18:02:00,0.0,0.0,42.052,0.0,0.0,0.0,0.0,2.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
2635,2014-02-23 18:05:00,0.134,1.766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.912000000000001,0.0,0,0
6668,2014-02-23 18:07:00,0.0,0.0,45.868,0.0,0.0,0.0,0.0,3.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
2636,2014-02-23 18:10:00,0.134,1.972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.46,0.0,0,1
6669,2014-02-23 18:12:00,0.0,0.0,38.886,0.0,0.0,0.0,0.0,2.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
2637,2014-02-23 18:15:00,0.066,1.766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.834,0.0,0,0
6670,2014-02-23 18:17:00,0.0,0.0,47.092,0.0,0.0,0.0,0.0,2.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
2638,2014-02-23 18:20:00,0.132,1.798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.23,0.0,0,0
6671,2014-02-23 18:22:00,0.0,0.0,43.076,0.0,0.0,0.0,0.0,2.194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2639,2014-02-23 18:25:00,0.134,1.766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0420000000000025,0.0,0,0
6672,2014-02-23 18:27:00,0.0,0.0,43.68600000000001,0.0,0.0,0.0,0.0,1.938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
2640,2014-02-23 18:30:00,0.066,1.766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0420000000000025,0.0,0,1
6673,2014-02-23 18:32:00,0.0,0.0,42.942,0.0,0.0,0.0,0.0,2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2641,2014-02-23 18:35:00,0.132,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8260000000000005,0.0,0,0
6674,2014-02-23 18:37:00,0.0,0.0,40.892,0.0,0.0,0.0,0.0,2.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2642,2014-02-23 18:40:00,0.134,1.908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.644,0.0,0,1
6675,2014-02-23 18:42:00,0.0,0.0,47.176,0.0,0.0,0.0,0.0,2.2840000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2643,2014-02-23 18:45:00,0.134,1.858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.862,0.0,0,1
6676,2014-02-23 18:47:00,0.0,0.0,38.77,0.0,0.0,0.0,0.0,2.0340000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2644,2014-02-23 18:50:00,0.068,1.732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8420000000000005,0.0,0,0
6677,2014-02-23 18:52:00,0.0,0.0,49.11600000000001,0.0,0.0,0.0,0.0,2.3040000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2645,2014-02-23 18:55:00,0.134,1.7380000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.834,0.0,0,1
6678,2014-02-23 18:57:00,0.0,0.0,43.334,0.0,0.0,0.0,0.0,2.0780000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2646,2014-02-23 19:00:00,0.134,1.796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.46,0.0,0,1
6679,2014-02-23 19:02:00,0.0,0.0,41.948,0.0,0.0,0.0,0.0,2.216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2647,2014-02-23 19:05:00,0.132,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8260000000000005,0.0,0,0
6680,2014-02-23 19:07:00,0.0,0.0,46.948,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2648,2014-02-23 19:10:00,0.134,1.966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.23,0.0,0,1
6681,2014-02-23 19:12:00,0.0,0.0,38.874,0.0,0.0,0.0,0.0,2.234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2649,2014-02-23 19:15:00,0.134,1.766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.05,0.0,0,1
6682,2014-02-23 19:17:00,0.0,0.0,46.952,0.0,0.0,0.0,0.0,3.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2650,2014-02-23 19:20:00,0.134,1.794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.342,0.0,0,1
6683,2014-02-23 19:22:00,0.0,0.0,42.536,0.0,0.0,0.0,0.0,2.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
2651,2014-02-23 19:25:00,0.134,1.802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.626,0.0,0,1
6684,2014-02-23 19:27:00,0.0,0.0,42.066,0.0,0.0,0.0,0.0,1.984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2652,2014-02-23 19:30:00,0.134,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.024,0.0,0,0
6685,2014-02-23 19:32:00,0.0,0.0,43.478,0.0,0.0,0.0,0.0,2.224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2653,2014-02-23 19:35:00,0.066,1.866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.822,0.0,0,0
6686,2014-02-23 19:37:00,0.0,0.0,40.704,0.0,0.0,0.0,0.0,1.994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2654,2014-02-23 19:40:00,0.132,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.03,0.0,0,1
6687,2014-02-23 19:42:00,0.0,0.0,46.712,0.0,0.0,0.0,0.0,2.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
2655,2014-02-23 19:45:00,0.132,1.866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.83,0.0,0,1
6688,2014-02-23 19:47:00,0.0,0.0,43.78,0.0,0.0,0.0,0.0,1.954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2656,2014-02-23 19:50:00,0.132,1.706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.242000000000001,0.0,0,0
6689,2014-02-23 19:52:00,0.0,0.0,43.642,0.0,0.0,0.0,0.0,2.234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2657,2014-02-23 19:55:00,0.134,1.832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.064,0.0,0,0
6690,2014-02-23 19:57:00,0.0,0.0,44.252,0.0,0.0,0.0,0.0,2.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
2658,2014-02-23 20:00:00,0.134,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.053999999999999,0.0,0,1
6691,2014-02-23 20:02:00,0.0,0.0,40.234,0.0,0.0,0.0,0.0,2.246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
2659,2014-02-23 20:05:00,0.132,1.966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.834,0.0,0,1
6692,2014-02-23 20:07:00,0.0,0.0,47.84,0.0,0.0,0.0,0.0,2.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
2660,2014-02-23 20:10:00,0.134,1.966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.232,0.0,0,1
6693,2014-02-23 20:12:00,0.0,0.0,42.934,0.0,0.0,0.0,0.0,2.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
2661,2014-02-23 20:15:00,0.134,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6160000000000005,0.0,0,1
6694,2014-02-23 20:17:00,0.0,0.0,43.75,0.0,0.0,0.0,0.0,2.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2662,2014-02-23 20:20:00,0.066,1.872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.836,0.0,0,1
6695,2014-02-23 20:22:00,0.0,0.0,42.386,0.0,0.0,0.0,0.0,3.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2663,2014-02-23 20:25:00,0.134,1.996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.087999999999999,0.0,0,1
6696,2014-02-23 20:27:00,0.0,0.0,40.658,0.0,0.0,0.0,0.0,2.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2664,2014-02-23 20:30:00,0.134,2.124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.836,0.0,0,0
6697,2014-02-23 20:32:00,0.0,0.0,46.222,0.0,0.0,0.0,0.0,2.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
2665,2014-02-23 20:35:00,0.066,1.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.803999999999999,0.0,0,1
6698,2014-02-23 20:37:00,0.0,0.0,42.676,0.0,0.0,0.0,0.0,2.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
2666,2014-02-23 20:40:00,0.134,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.077999999999999,0.0,0,1
6699,2014-02-23 20:42:00,0.0,0.0,43.788,0.0,0.0,0.0,0.0,2.472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2667,2014-02-23 20:45:00,0.134,2.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.606,0.0,0,0
6700,2014-02-23 20:47:00,0.0,0.0,44.596,0.0,0.0,0.0,0.0,2.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
2668,2014-02-23 20:50:00,0.066,1.966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.074,0.0,0,1
6701,2014-02-23 20:52:00,0.0,0.0,39.366,0.0,0.0,0.0,0.0,2.166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
2669,2014-02-23 20:55:00,0.2,1.998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.624,0.0,0,1
6702,2014-02-23 20:57:00,0.0,0.0,50.61,0.0,0.0,0.0,0.0,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
2670,2014-02-23 21:00:00,0.066,2.092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0,1
6703,2014-02-23 21:02:00,0.0,0.0,41.666,0.0,0.0,0.0,0.0,2.154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
2671,2014-02-23 21:05:00,0.134,1.934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.816,0.0,0,1
6704,2014-02-23 21:07:00,0.0,0.0,44.132,0.0,0.0,0.0,0.0,1.972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2672,2014-02-23 21:10:00,0.2,2.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.864,0.0,0,0
6705,2014-02-23 21:12:00,0.0,0.0,44.038,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
2673,2014-02-23 21:15:00,0.066,1.898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.82,0.0,0,1
6706,2014-02-23 21:17:00,0.0,0.0,39.378,0.0,0.0,0.0,0.0,1.966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2674,2014-02-23 21:20:00,0.132,2.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6560000000000015,0.0,0,0
6707,2014-02-23 21:22:00,0.0,0.0,46.644,0.0,0.0,0.0,0.0,2.206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2675,2014-02-23 21:25:00,0.132,1.972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.827999999999999,0.0,0,0
6708,2014-02-23 21:27:00,0.0,0.0,42.612,0.0,0.0,0.0,0.0,1.956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2676,2014-02-23 21:30:00,0.134,2.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.002000000000002,0.0,0,0
6709,2014-02-23 21:32:00,0.0,0.0,43.602,0.0,0.0,0.0,0.0,2.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
2677,2014-02-23 21:35:00,0.066,1.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.282,0.0,0,1
6710,2014-02-23 21:37:00,0.0,0.0,42.396,0.0,0.0,0.0,0.0,1.996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2678,2014-02-23 21:40:00,0.134,2.198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.07,0.0,0,1
